TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
韓國瑜看兩蔣日記 最有興趣的是西安事變,2019/4/16 06:36,要聞,高雄市長韓國瑜美西時間15日上午到史丹佛大學與學生座談，與20多名學生在會議室聊了1個多小時，學生關心經濟、兩岸關係等...,"高雄市長韓國瑜美西時間15日上午到史丹佛大學與學生座談，與20多名學生在會議室聊了1個多小時，學生關心經濟、兩岸關係等議題，韓提到，2020年之後，將面臨極端政治帶來的高風險，因此他才會提出「國防靠美國、科技靠日本、市場靠中國、努力靠自己」20字口號，希望讓「台灣安全、人民有錢」。 
韓國瑜美西時間15日上午在史丹佛大學與學生座談，中午有場不公開午宴，與美國前駐阿富汗大使艾江山（Karl Eikenberry）、前國安顧問麥馬斯特（H.R. McMaster），及曾在國家情報總監辦公室擔任副總監的馮稼時（Thomas Fingar）用餐，與會者相當關注韓對兩岸關係的想法。 
據了解，艾江山是退役美國陸軍中將，曾任北約駐阿富汗聯軍司令，北約聯軍副總指揮官，在2009年獲歐巴馬總統任命為美國駐阿富汗大使，2011年7月卸任後在史丹福大學的福里曼國際研究學院任教，並負責中美安全與亞太區域研究等項目。艾江山妻子是祖籍東北，出生與成長於台灣的侯景苑，艾是台灣女婿，對台灣有特殊情感。 
結束午宴後，韓接著參觀暫存在胡佛研究所的兩蔣日記檔案，曾任總統府第一局副局長的史丹福大學研究員郭岱君說，韓市長很喜歡歷史，但蔣公日記太豐富，多達幾千萬字，韓只能停留1個多小時，韓第一個想看西安事變，其次想了解1948及1949年國民政府從大陸撤退時，蔣公有哪些檢討，第三是國民政府到台灣後，所做的各種改革等。 
韓下午發表演講「我的高雄之路：重塑台灣政黨政治和重視公僕在現代民主中的角色」。韓在史丹福大學的演講將分析台灣過去20年來發展停滯，是因政府並非人民公僕，而是政黨的奴才，為派系利益、政治酬庸服務，韓也將改寫甘迺迪名言「不要問你的國家能為你做什麼，要問你能為你的國家做什麼」，主張真正民主真諦應該是「不要問國家能為你做什麼，要問為了這個國家，你把票投給了誰？」 
與史丹福大學學生座談約1個小時，韓針對人才流動、兩岸議題、產業轉型、教育文化等議題交換意見。韓表示，高雄因為薪水低、國際視野不足、城市競爭力與發展不足，為吸引人才，他上任後持續加強誘因，已吸引鴻海投資並招募3000名工程師，薪水有5萬元。 
在兩岸議題方面，韓國瑜說，希望領導人能以智慧處理。他說，有5000萬華僑看著台灣的發展、是否願意以中華文化為根，若華僑願意支持台灣，全力動員的力量與資金相當驚人。2020年之後，將面臨極端政治帶來的高風險，因此他才提出「國防靠美國、科技靠日本、市場靠中國、努力靠自己」20字口號，希望讓「台灣安全、人民有錢」。 
有關產業轉型，韓國瑜說，他對於土地開發並無興趣，較在意讓城市富裕、下一代受到更好的教育，提升城市競爭力。高雄市長韓國瑜在史丹福大學午宴過後，參觀暫存在胡佛研究所的兩蔣日記檔案，在胡佛研究所約停留1小時。圖／讀者提供 分享   facebook     高雄市長韓國瑜參觀暫存在胡佛研究所的兩蔣日記檔案，約停留1小時。圖／讀者提供 分享   facebook     高雄市長韓國瑜美西時間15日上午在史丹佛大學與學生座談，中午有場不公開午宴，與美國前駐阿富汗大使艾江山（Karl Eikenberry）碰面。圖／高雄市政府提供 分享   facebook",韓國瑜,聯合新聞網,https://udn.com/news/story/12927/3758025
郭台銘參選2020？ 韓國瑜：若郭參選總統人心震撼,2019/4/16 00:50,要聞,鴻海總裁郭台銘參選2020總統的傳聞甚囂塵上，人在美國訪問的高雄市長韓國瑜說，郭台銘是有全球能見度的企業家，和美國、大...,"鴻海總裁郭台銘參選2020總統的傳聞甚囂塵上，人在美國訪問的高雄市長韓國瑜說，郭台銘是有全球能見度的企業家，和美國、大陸等國家都有良好關係，若郭參選，絕對人心震撼。韓受訪時仍重申，2020不在他的規畫之內，對王金平幕僚說韓「黃袍加身還不夠」，韓說，王應該不會這樣講，幕僚放話不必要，不需要酸言酸語。 
韓也說，據他了解，郭目前應該還是無黨籍，有興趣的話應該和中央黨部連繫，黨中央應有一些初選方法。 
韓國瑜說，鴻海是跨國性企業，郭台銘當年赤手空拳打下江山，在商界有一席之地，和美國、大陸等世界各國有良好關係，是有全球能見度的鉅型企業家，若郭要參選，肯定人心震撼。 
韓國瑜目前正在美國西岸城市聖荷西訪問，美西時間15日上午9時許，韓赴史丹福大學與學生座談、演講前，在下榻的飯店前接受媒體聯訪，媒體仍持續追問他參選總統的可能性，韓說，謝謝各家民調及支持者的肯定，今天最重要的是向史丹福大學報告台灣民主政治的發展。 
韓表示，他日前在哈佛大學主要談兩岸政策，到史丹福大學則是介紹2018年後台灣民主政治的走向。韓國瑜目前正在美國西岸城市聖荷西訪問，美西時間15日上午9時許，韓赴史丹福大學與學生座談、演講前，在下榻的飯店前接受媒體聯訪。記者王慧瑛／攝影 分享   facebook     韓國瑜赴史丹福大學與學生座談、演講前，在下榻的飯店前接受媒體聯訪，媒體仍持續追問他參選總統的可能性。記者王慧瑛／攝影 分享   facebook     韓國瑜赴史丹福大學與學生座談、演講，報告台灣民主政治的發展。記者王慧瑛／攝影 分享   facebook      
鴻海董事長郭台銘。報系資料照 分享   facebook      
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","韓國瑜,哈佛大學,兩岸政策",聯合新聞網,https://udn.com/news/story/12950/3757997
鴻海郭董 擬退居第二線,2019/4/15 23:37,產經,鴻海董事長郭台銘昨（15）日表示，今年鴻海股東會（6月21日）將改選董事，將擬出新董事名單，未來將強化董事經營，他個人色彩則會降到最低，盼退居二線讓年輕人發揮，但公司未來的大方向還是會由他自己參與指揮。,"鴻海董事長郭台銘（右）昨天針對公司布局等議題發表看法，並與前美國眾議院議長萊恩交流。 記者葉信菉／攝影 分享   facebook      
鴻海董事長郭台銘昨（15）日表示，今年鴻海股東會（6月21日）將改選董事，將擬出新董事名單，未來將強化董事經營，他個人色彩則會降到最低，盼退居二線讓年輕人發揮，但公司未來的大方向還是會由他自己參與指揮。 
郭台銘昨日出席ICRT與美國在台協會在台大舉辦的「台灣關係法40年座談會」，被大批媒體以及群眾包圍提問時，釋出以上訊息。郭台銘相關談話，一度遭外媒誤解為有意辭去鴻海董事長一職，引發市場議論，鴻海昨天則鄭重否認，強調並無此事。 分享   facebook      
郭台銘提到，鴻海董事會將擬出新的董事名單，強化董事的經營，把他個人色彩降到最低。他並以旗下FII（工業富聯）、夏普等事業為例強調，鴻海有個日本的團隊把夏普經營得不錯，其他新的業務還包含安全、健康等，不見得全是製造，都有非常強的團隊。 
郭台銘強調，他投資是看未來訂定大方向，而公司未來大方向還是會由他來參與指揮，但日常運作他會退到第二線，因為他已經69歲，有45年經驗能傳承，讓年輕人早點學習接班、取代他的位置，他就能騰出點時間未公司未來做長期規畫，是現在訂定的目標，也是希望將累計的經驗能因騰出點時間寫成一本書對內傳承、對外扶持其他企業。 
不少鴻海小股東曾憂心郭台銘若退休，恐影響鴻海營運，郭台銘去年已在股東會上多次向小股東保證不退休，且強調「未來五年不考慮退休事宜，會持續培育優秀的接班梯隊與人才。」 
鴻海集團近年積極培育「青年軍」，郭台銘近年在校園活動、內部的動員場合也多次向這些大學生以及新加入的幹部喊話強調，「希望培育年輕人才，我的位置絕對屬於年輕人，也希望他們都能成為實體經濟的接班人和領軍人才。」","鴻海,郭台銘,股東會",聯合新聞網,https://udn.com/news/story/7240/3757913
郭台銘近日決定參選與否 蔡英文：那就尊重他了,2019/4/16 10:05,要聞,鴻海董事長郭台銘今天說，這兩天就會決定是否參選總統，若要參選一定會經過初選程序，也提到可能參加國民黨的初選。對此，總統...,"鴻海董事長郭台銘今天說，這兩天就會決定是否參選總統，若要參選一定會經過初選程序，也提到可能參加國民黨的初選。對此，總統蔡英文表示，不方便評論國民黨的初選；媒體追問，郭台銘還沒有國民黨籍，蔡總統則說，「這件事情就尊重他了」。 
蔡總統今天出席活動會後接受訪問，媒體仍聚焦在總統提名，新出爐的民調顯示，蔡的支持度落後黨內對手賴清德，蔡賴兩人均落後國民黨籍高雄市長韓國瑜。蔡總統說，這兩天大家忙的都是外交國防，並兩度強調「初選不是今天的重點」。蔡英文總統。記者張文馨／攝影 分享   facebook      
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","國民黨,韓國瑜,蔡英文",聯合新聞網,https://udn.com/news/story/12950/3758156
郭台銘有意參選總統 鴻海衝破90元市值逾1.26兆,2019/4/16 10:00,股市,鴻海董事長郭台銘這兩天將決定是否參選2020年總統。鴻海今天早盤股價走堅，最高來到91.4元，漲2.35%，市值一度來到...,"鴻海董事長郭台銘這兩天將決定是否參選2020年總統。鴻海今天早盤股價走堅，最高來到91.4元，漲2.35%，市值一度來到新台幣1.26兆元。 
鴻海股價隨後來到90.2元，漲1%。若以減資後股本138.63億股粗估，鴻海今天早盤最高市值突破1.26兆元，隨後來到1.25兆元。 
郭台銘今天上午表示，是否參選2020年總統，這兩天會做決定。這是郭台銘首次對外鬆口有意參選總統。 
根據公開資訊觀測站資料，郭台銘3月再增加鴻海股票2000張，累計持股來到133萬3998張，個人持股比重來到9.62%。 
郭台銘從去年11月開始每月增加鴻海股票，連續5個月加碼共3萬6520張。 
美系外資法人日前報告指出，鴻海從去年第4季開始積極減少旗下事業群費用支出，預期今年上半年控制費用支出的效益會更加明顯，預期從2018年到2020年，鴻海旗下富智康（FIH Mobile Limited）營業利益可增加新台幣150億元，有助鴻海集團提升期間營益表現。 
報告分析，毛利重振、加上iPhone出貨穩健，將會帶動鴻海未來幾季的每股純益表現。 
展望今年，法人表示鴻海控制費用得宜，預估毛利率和營業利益率可望較去年成長，今年每股純益有機會超過8.6元，較去年成長。","鴻海,郭台銘,新台幣",聯合新聞網,https://udn.com/news/story/7253/3758141
是否參選總統？ 郭台銘：這幾天做決定,2019/4/16 08:43,要聞,鴻海董事長郭台銘今天上午出席印太論壇時接受媒體提問「是否考慮選總統」時拋出新到說法。他說，「這裡是我結婚的地方、早上太...,"鴻海董事長郭台銘今天上午出席印太論壇時接受媒體提問「是否考慮選總統」時拋出新到說法。他說，「這裡是我結婚的地方、早上太太還幫我化妝」，至於媒體追問是否參選總統，他則直言「這幾天將做決定。」 
媒體追問若參選鴻海怎麼辦？他則強調這場會議很重要，他稍後再答覆提問。 
鴻海董事長郭台銘。報系資料照 分享   facebook      
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","鴻海,郭台銘",聯合新聞網,https://udn.com/news/story/12950/3758080
就市論勢／手機鏈、5G概念 閃亮,2019/4/16 00:22,股市,美股大漲有助台股偏多表現，目前市場正面看待台積電展望，股價再抵波段高點，加上鴻海獲外資升評後落後補漲，支持加權指數上攻。,"盤勢分析 
美股大漲有助台股偏多表現，目前市場正面看待台積電展望，股價再抵波段高點，加上鴻海獲外資升評後落後補漲，支持加權指數上攻。 
不過，近日其他主要權值走勢平淡，包括今年以來主要帶動多頭的光學大廠，自1月法說會後市場大幅反映利空出盡，至今已大漲三成，要再群起領軍指數可能還需更多利多消息。 
投資建議 
加權指數位處10,500點至11,000點前波密集套牢區，資金高檔調節動向是觀察重點，在國際市場穩定下，台股大盤可望續呈偏多格局，基於目前市場普遍期待下半年迎來旺季，指數橫盤整理已屬強勢，並可創造題材中小個股表現空間。 
台股與美股連動度高，美股科技企業4月起公布第1季財報，持續留意重點廠商對今年下半年市況是否樂觀，台股科技業展望也值得參考。 
智慧型手機題材熱度續升溫，中國手機廠商華為、oppo、vivo與小米均積極推出新款手機，對台灣供應鏈訂單大幅增加，提前拉貨挹注台廠3月營收。 
其中華為為因應美方可能的制裁，更針對半導體、PCB等電子材料積極建置庫存，部分台廠受惠。但新機銷售狀況仍是未知數，尤其是中國手機在1、2月銷售皆呈衰退，華為新機能否帶動需求有待觀察。 
5G預計今年將會有基礎建設投入，可望帶動部分設備與PCB廠商業績，邊緣運算所需工業電腦、switch、server等，也是重要投資方向。","智慧型手機,台股,華為",聯合新聞網,https://udn.com/news/story/7251/3757537
「萬一」行情 有兩風險,2019/4/15 23:29,股市,"台股昨（15）日在台積電與鴻海領頭下，終場收10,875點，再創今年收盤新高點位。不過，市場專家認為，台股短線技術指標高檔背離，加上成交量能日趨疲弱，成為「萬一行情」潛在的風險。","台股昨（15）日在台積電與鴻海領頭下，終場收10,875點，再創今年收盤新高點位。不過，市場專家認為，台股短線技術指標高檔背離，加上成交量能日趨疲弱，成為「萬一行情」潛在的風險。 
三大法人昨日同步站在買方，共計買超74.68億元。其中，外資買超近48.87億元，連二買；本土投信與自營商分別買超3.87億元、21.93億元，推升台股上揚70點、收10,875點，上市櫃成交量為1,648億元，距離「萬一」大關僅一步之遙。 
第一金投顧董事長陳奕光表示，由於外資在台指期、選擇權的多單部位，在本周三結算前，都在波段新高附近，預期外資拉高結算的機率偏高，不排除指數有上攻11,000點的機會。不過，台股昨日成交量能僅1,648億元，是行情潛在的隱憂。","台股,外資",聯合新聞網,https://udn.com/news/story/7251/3757923
郭台銘：國防靠美靠不住,2019/4/16 01:01,要聞,高雄市長韓國瑜訪美期間喊出國防靠美國。鴻海董事長郭台銘昨表示，國防靠美國是靠不住的，美國人拿舊的武器騙我們，台灣不該跟美國買武器，應該拿錢去美國投資，換成高科技回來；明年總統選舉，「支持對台灣最好的人」。,"郭台銘赴君悅酒店會見美國眾議院前議長保羅·萊恩。 記者葉信菉／攝影 分享   facebook      
高雄市長韓國瑜訪美期間喊出國防靠美國。鴻海董事長郭台銘昨表示，國防靠美國是靠不住的，美國人拿舊的武器騙我們，台灣不該跟美國買武器，應該拿錢去美國投資，換成高科技回來；明年總統選舉，「支持對台灣最好的人」。 
韓國瑜日前拋出「國防靠美國、科技靠日本、市場靠大陸、努力靠自己」的說法；郭台銘則在臉書上表示，應改為「國防靠和平，市場靠競爭，技術靠研發，命運靠自己」。 
郭台銘昨天出席「台灣關係法」四十周年座談會，接受媒體訪問時表示，國防靠美國是靠不住的，「這麼多年來，有哪個國家是國防靠美國，最後是安全脫身的？」 
郭台銘也說，世界前兩大經濟體中美競爭，我們要了解台灣的位置在哪裡，除了買武器，能不能為年輕人做更多？「我們不能老是賣水果，一個貨櫃的芭樂能值多少錢？」他解釋，賣芭樂的價值對台灣有限的土地和資源，單位成本是不夠的，台灣必須在中美貿易結構調整中找到方向。 
郭台銘說，國防、經濟不能靠別人，經濟和技術要靠創新，未來人工智慧跟5G時代，技術最好的在美國，「只有科技交流和自己創新，才能創造國家的未來。」郭台銘並表示，他不支持任何人，「我支持對台灣最好的人」。","韓國瑜,郭台銘,總統大選",聯合新聞網,https://udn.com/news/story/10930/3757909
3大理由推升鴻海股價 早盤開高震盪衝破90元,2019/4/16 09:55,股市,鴻海(2317)董事長郭台銘持續買股力挺自家股票，3月再加碼買進2000張，外資也連續買超13天，首季營收創歷年同期新...,"鴻海董事長郭台銘。 （本報系資料庫） 分享   facebook     鴻海(2317)董事長郭台銘持續買股力挺自家股票，3月再加碼買進2000張，外資也連續買超13天，首季營收創歷年同期新高，加上郭董今(16)日首度鬆口，針對是否參選總統「這幾天將做決定」，諸多消息都激勵股價早盤跳空開高，以91.4元開出，再創波段高價，不過，開高後略有壓力出現壓回。 
鴻海股價連漲，郭台銘3月再加碼買進2,000張自家股票，合計自去年11月以來，連續5個月已買進36,520張股票，買股金額約26.54億元，除了郭董力挺買股之外，3月及首季營收雙創歷年同期新高，基本面題材利多吸引也外資連續買超，外資昨日買超鴻海9,704張，累計己連買13天，合計買超13萬3,024張。 
郭台銘今日出席印太論壇時媒體提問是否考慮選總統，他表示，「這幾天將做決定」，這也是郭台銘首度鬆口考慮參選總統；鴻海今日股價一開盤就跳空衝達91.4元，持續挑戰前波高點91.9元，續創10個月波段高點，不過，在開高後出現壓回，壓縮漲勢，股價一度回到89.5元，盤中漲幅0.55%。 
 
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","鴻海,郭台銘",聯合新聞網,https://udn.com/news/story/7253/3758143
台股逼近萬一 台積電法說攸關後市動向,2019/4/16 08:24,股市,台股從今年初至今已上漲逾1500點，不但創今年新高，同時接近去年10月初11000點附近高檔。法人表示，11000點關卡...,"台股從今年初至今已上漲逾1500點，不但創今年新高，同時接近去年10月初11000點附近高檔。圖／聯合報系資料照片 分享   facebook     台股從今年初至今已上漲逾1500點，不但創今年新高，同時接近去年10月初11000點附近高檔。法人表示，11000點關卡賣壓較重，宜觀察勿追高，並注意本週台積電法說會內容。 
今晨收盤的歐股在交易清淡中收小紅，許多投資人因復活節將臨外出度假而未進場買賣。 
美股則溫和收低，現已公布的各大銀行財報好壞參半，市場繼續等候其他上市公司財報和相關經濟數據。道瓊工業指數下挫27.53點或0.10%，以26384.77點作收；標準普爾指數小跌1.83點或0.06%，收在2905.58點；科技股那斯達克指數跌8.15點或0.10%，收7976.01點。 
台股15日在台積電和鴻海領軍下，盤中一度屆臨10900點高點，尾盤電子持穩，台股漲70點作收，創下今年以來最高點，接近去年10月初的11000點重要關卡。 
法人表示，台股在11000點附近賣壓較大，加上部分中小型股低檔反彈迄今漲幅已達50%以上，指數再往上壓力不小，預期個股獲利了結賣壓將逐漸出籠，近期指數震盪將加劇，投資人應留意觀察勿追高。 
法人指出，觀察外資在最近11個交易日中僅2天微幅賣超，其餘全是買超；雖然4月台股指數高檔壓力比年初更大，但大幅拉回的可能性不高；同時美股將進入重要的財報週，加上台股上市櫃企業將陸續公布首季營運成績，可以擇優低檔布局獲利績優股。 
另外台積電將於18日舉行法說會，各界將高度關注半導體市場供需變化，以及會中拋出第2季營運動向，值得注意是否激勵台積電股價及扮演推升台股的要角。","台積電,台股指數,財報",聯合新聞網,https://udn.com/news/story/7251/3758068
角逐2020總統大位？ 郭台銘鬆口：這兩天決定,2019/4/16 09:35,要聞,鴻海董事長郭台銘到底要不要選總統，對此，郭台銘今（16）日終於鬆口，透露自己昨日徹夜未眠，強調如果要競逐大位，一定會經...,"鴻海董事長郭台銘（圖）今天出席印太論壇，媒體提問「是否考慮選總統」，他說，「參選總統將向國人報告」，他並說「這幾天將做出決定」。記者陳柏亨／攝影 分享   facebook      
鴻海董事長郭台銘到底要不要選總統，對此，郭台銘今（16）日終於鬆口，透露自己昨日徹夜未眠，強調如果要競逐大位，一定會經過初選程序，最快這兩天做決定要不要選。 
郭台銘今（16）日出席「台灣關係法立法40週年紀念：深化台美關係/2019印太安全對話」，這是郭董第二天出席。 
針對媒體詢問國民黨內初選不公問題，郭台銘強調，如果要決定（參選），一定會經過初選程序，要參加國民黨初選的話，一定經過正常程序，絕對不會接受徵召。 
媒體追問，最快何時決定參選？對此，郭台銘指出，在今天開完論壇後，最快這兩天會做最後決定。 
郭台銘指出，昨天晚上沒有睡覺，出門前太太還幫忙化妝一下，台灣的安全2020年非常重要，為什麼會造成這麼多的緊繃，因為這場選舉決定未來台灣往後20年政治、國防、經濟的一切走勢，正好是全世界轉捩點。 
郭台銘表示，所以自己思索一個晚上，如果是謀求（總統）大位大可不必，如果是想做事的話，自己到底要做什麼事？自己要捫心自問，怎麼樣能替年輕人做點事，因為未來20年決定現在20歲年輕人的命運。 
他說，今天活動非常重要，是亞太安全跟經濟戰略的對話，這些都是將來不管誰角逐大位，都必須要參與的話題，今天看來只有蔡總統參加，其他人都沒有。 
郭台銘強調，今天場上要談的是國防靠和平，這是我堅持的理念，如果今天有機會讓我發言，我們要和平，不需要購買太多的武器，和平就是最大的武器，把用在買武器的錢拿來發展經濟、發展AI，到美國投資，這就是保證最大的和平。 
郭台銘認為，北韓有這麼多武器，最後還是要求和平，世界上不可能有真的戰爭，都是無形的戰爭，所以我想日本為什麼新國號叫「令和」？就是天皇命令和平。買再多武器有用嗎？誰家的小孩願意坐在戰鬥機上，現在還有自殺式攻擊嗎？只要戰爭沒有贏家，所以國防一定要靠和平。 
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","郭台銘,鴻海",聯合新聞網,https://udn.com/news/story/12950/3758115
全民權證／鴻海聚光 選逾90天期,2019/4/15 23:52,股市,"鴻海（2317）3月營收3,766.05億元，月增41.8%，年增7.9%，為歷年同期新高；累計首季營收達1兆563.32億元，較去年第4季新高1.8兆元，季減逾41%、年增2.8%，也是歷年同期新高的水準。","鴻海（2317）3月營收3,766.05億元，月增41.8%，年增7.9%，為歷年同期新高；累計首季營收達1兆563.32億元，較去年第4季新高1.8兆元，季減逾41%、年增2.8%，也是歷年同期新高的水準。 
鴻海昨（15）日股價來到波段高點達89.8元，此波漲勢由外資買超帶動，外資連13日大舉買超，帶動鴻海股價自3月底起一路飆升。展望今年，法人認為，仍須密切觀察經濟大環境動態，尤其美中貿易戰是否能順利落幕，更值得關注。 
看好鴻海後市營運表現的投資人，建議優先挑選距離到期日90天以上、價平附近的相關權證，如：鴻海富邦8A購01、鴻海中信8C購01，同時也應設好停利停損點。（中國信託證券提供） 
 經濟日報／提供 分享   facebook","鴻海,營收",聯合新聞網,https://udn.com/news/story/7255/3757561
王金平：郭台銘參選總統的確會引發震撼,2019/4/16 10:04,要聞,鴻海董事長郭台銘今天上午出席印太論壇時接受媒體提問「是否考慮選總統」時拋出新說法，他表示，「這幾天將做決定。」對此，日前...,"鴻海董事長郭台銘今天上午出席印太論壇時接受媒體提問「是否考慮選總統」時拋出新說法，他表示，「這幾天將做決定。」對此，日前表態參選2020總統的國民黨立委王金平表示，郭台銘當然是很優秀的企業家，參選的確會引發震撼。國民黨立委王金平。本報資料照片 分享   facebook      
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v658"";var actCode = ""v658"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","王金平,國民黨",聯合新聞網,https://udn.com/news/story/12950/3758155
郭台銘聊大選…挺對台灣最好的人,2019/4/15 23:27,產經,鴻海董事長郭台銘昨（15）日談到總統大選相關議題時強調，「我不支持任何人，我支持對台灣最好的人，這才是我的答案」。,"鴻海董事長郭台銘昨（15）日談到總統大選相關議題時強調，「我不支持任何人，我支持對台灣最好的人，這才是我的答案」。 
郭台銘昨日並在臉書發文提到，有記者問他關於總統大選的問題，在近來沸沸揚揚的人選議題上，他只是表達「大家都認為不是有很好的人選嗎？接下來我只是簡化了說法，應該是大家都認為韓國瑜是最好的人選，我只是給他建議而已。」 
郭台銘強調，他真正的看法是「我不支持任何人，我支持對台灣最好的人，這才是我的答案，希望媒體能明白我的意思」。 
他說，台灣需要民主程序產生真正能帶領中華民國走向和平繁榮的總統，目前有些對民主過程不尊重而造成爭議的事件，都不是任何人樂見的，經過公平且合理的競爭，最後支持對台灣最好的人，相信大家會因為熱愛中華民國，支持一位追求穩定，富強，康樂的新總統。","郭台銘,總統大選,中華民國",聯合新聞網,https://udn.com/news/story/7240/3757914
