TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
王金平揭權貴庶民對立 郭台銘：只有志氣、努力與志向,2019/6/11 20:40,要聞,鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」，對立法院前院長王金平說...,"鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」，對立法院前院長王金平說「國民黨黨內初選已成庶民與權貴的對立」，郭台銘反問「什麼叫權貴？」，呼籲不要分化族群，只有有志氣跟沒有志氣，只有有努力跟沒有努力，只有有志向跟沒有志向。 
前立法院長王金平宣布退出國民黨初選後勤走基層，10日下鄉到南投縣在草屯鎮寶島時代村成立「南投縣王金平之友會」時，曾提到，國民黨內部不團結，但若是路線不同有爭執，可以互相包容吞忍，難免有個人恩怨，也能透過接觸溝通，相互尊重都能化解，但黨內現在的最嚴重問題是「階級對立」；有人說，這陣營代表庶民、一般基層人民，另一方則是權貴，像這樣權貴對庶民，就造成階級對立與鬥爭，這問題很嚴重，很難化解。 
今天郭台銘被問及對「王金平提出警訊『國民黨初選變成庶民與權貴對立」看法。郭台銘說，他的出身也是庶民，他賺的每一毛都繳稅，世界上任何一個人，不要論出身，不要說自己是庶民，因為每一個庶民、你的子女，未來都能成為知識經濟的精英，他呼籲不要分化族群。鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook","國民黨,郭台銘,王金平",聯合新聞網,https://udn.com/news/story/12653/3865946
鴻海新設經營委員會 共識決助未來5年營運,2019/6/11 20:25,股市,鴻海新設經營委員會塑造新的經營模式，領導鴻海集團。法人指出有助推動鴻海集團未來共識決策模式，也涵蓋鴻海集團未來3年到5年...,"鴻海新設經營委員會塑造新的經營模式，領導鴻海集團。法人指出有助推動鴻海集團未來共識決策模式，也涵蓋鴻海集團未來3年到5年的營運方向。 
鴻海今天下午9人組成的經營委員會成員首次曝光。會中包含4位新任一般董事候選人，鴻海副總裁兼亞太電信董事長呂芳銘、鴻騰六零八八精密科技主席盧松青、鴻海S次集團總經理兼京鼎董事長劉揚偉、工業富聯副董事長李傑。 
此外經營委員會還包括鴻海集團副總裁暨集團總財務長黃秋蓮、夏普董事候選人林忠正、鴻海B次集團負責人姜志雄、富士康執行總經理林政輝、鴻海財務長黃德才。 
談到設立經營委員會，劉揚偉指出，鴻海規模相對複雜、產品線廣，複雜龐大的事業體，需要多人分別對事業體充分掌握，以及適當溝通與協調的機制。 
他指出，鴻海內部認為經營委員會有溝通協調的必要性，此外鴻海過去也有運作類似經營委員會的影子，定期部門負責人常跟鴻海董事長郭台銘開會，相關會議性質就類似經營委員會，只是沒有組織定位，現在要把活動組織正式化、系統化。 
劉揚偉指出，未來經營委員會每週將召開一次，重大議案需要經過三分之二委員通過，送交董事會決策。他指出，這是新的經營模式，由經營委員會領導鴻海集團。 
觀察鴻海新設經營委員會，第一金投顧董事長陳奕光接受中央社記者採訪表示，經營委員會類似台塑集團先前的5人小組機制，因為鴻海集團旗下事業群各有專長，需要透過共識決的方式凝聚決策，此次經營委員會採取奇數成員，並設定共識決制，這有助推動鴻海集團未來共識決策模式。 
不具名外資法人代表接受中央社記者採訪指出，經營委員會成員都具代表性，其中4名董事候選人代表鴻海未來在5G通訊、車用光學模組、半導體、以及工業互聯網等主要發展方向。 
另外2名經營委員會成員姜志雄和林政輝，代表客戶蘋果（Apple）主要產品在鴻海集團內對應的負責單位，林忠正代表鴻海深耕電視和顯示器的決心，此外黃秋蓮和黃德才則代表財務單位的立場。 
這名外資法人代表指出，經營委員會涵蓋鴻海集團未來3年到5年的營運方向以及相對應的代表人物，名單「中規中矩」。","鴻海,外資",聯合新聞網,https://udn.com/news/story/7253/3865905
台積電、鴻海 四檔搶鏡,2019/6/11 23:35,股市,台股指數往季線反壓挑戰，電子權值股扮演地位更形重要，台積電（2330）及鴻海（2317）近期在利多簇擁下，股價也表現相對強勢。權證發行商表示，台股指數接下來要攻堅並站穩季線，多頭需更加做多台積電、鴻海等權值股，提供權證介入的機會。,"台股指數往季線反壓挑戰，電子權值股扮演地位更形重要，台積電（2330）及鴻海（2317）近期在利多簇擁下，股價也表現相對強勢。權證發行商表示，台股指數接下來要攻堅並站穩季線，多頭需更加做多台積電、鴻海等權值股，提供權證介入的機會。 
經濟日報提供 分享   facebook     台積電5月合併營收804.37億元，月增7.7%；今年前五月累計營收3,738.35億元，年減9%。市場投資人仍關注美中貿易戰之下，台積電後續的業績變化。 
台積電6月24日（周一）預定除息交易日，每股先配發8元現金股利，後續還有每股2元再除息。明（2020）年改為逐季配息，台積電已表示明年每股總配息不會低於10元。台積電在美股道瓊和費半指數本波反彈時，連三天大漲，股價已站上季線。 
鴻海5月自結合併營收3,842.17億元，月增1.16％，年增10.69％，累計今年前五月營收1兆8,203.36億元，年增5.9%。 
鴻海昨（11）日舉行史上首次法人說明會，也宣布平均加薪7%，外資也調高鴻海目標價，市場投資人對鴻海法說會樂觀期待偏多的訊息釋出，整體形勢讓股價測試低底後，漸脫離盤整。 
鴻海董事長郭台銘宣布角逐國民黨總統候選人，鴻海股價曾有相當亮眼表現，隨後回檔修正，接近國民黨也將展開初選前，消息面多屬正向，市場投資人對鴻海的股價又再燃起樂觀希望。 
權證發行商表示，看好權值股後市表現，再布局價外10%以內或價平附近的權證，短線操作。","台積電,鴻海,營收",聯合新聞網,https://udn.com/news/story/7255/3865974
鴻海法說 公布九人決策小組,2019/6/11 17:01,股市,電子代工龍頭鴻海今天舉行法說會，鴻海集團新董事候選人劉揚偉宣布9人組成的經營委員會，經營委員會審核後、由董事會做最後決...,"電子代工龍頭鴻海今天舉行法說會，鴻海集團新董事候選人劉揚偉宣布9人組成的經營委員會，經營委員會審核後、由董事會做最後決策，這是新的經營模式，由經營委員會領導鴻海集團。 
9人組成的經營委員會，分別是4位新任一般董事候選人包括鴻海副總裁兼亞太電信董事長呂芳銘、鴻騰六零八八精密科技主席盧松青、鴻海S次集團總經理兼京鼎董事長劉揚偉、工業富聯副董事長李傑，以及鴻海財務長黃德才，還包括鴻海集團副總裁暨集團總財務長黃秋蓮、夏普董事候選人林忠正、鴻海B次集團負責人姜志雄、富士康執行總經理林政輝。電子代工龍頭鴻海舉行法說會，鴻海集團新董事候選人劉揚偉（中）說明未來鴻海的發展方向。記者陳柏亨／攝影 分享   facebook     電子代工龍頭昨天舉行法說會，鴻海集團新董事候選人劉揚偉（右）說明未來鴻海的發展方向。記者陳柏亨／攝影 分享   facebook     電子代工龍頭鴻海舉行法說會，鴻海集團新董事候選人劉揚偉說明未來鴻海的發展方向。記者陳柏亨／攝影 分享   facebook     電子代工龍頭鴻海舉行法說會，正式介紹鴻海經營權的 九人決策小組，包括鴻海集團新董事候選人劉揚偉（左五）、呂芳銘（左三）、盧松青（左四）、李傑（右四）及鴻海財務長黃德（右一）等九人一同出席，正式進入多人共治的時代。記者陳柏亨／攝影 分享   facebook","鴻海,富士康,法說會",聯合新聞網,https://udn.com/news/story/7253/3865593
郭董的「佩服」新廣告 韓國瑜讚有容乃大,2019/6/11 18:26,要聞,參加國民黨總統選舉黨內初選的鴻海集團董事長郭台銘推出的第一支競選電視廣告，用「佩服」取代批評，「佩服」對象之一是競爭對...,"參加國民黨總統選舉黨內初選的鴻海集團董事長郭台銘推出的第一支競選電視廣告，用「佩服」取代批評，「佩服」對象之一是競爭對手的高雄市長韓國瑜。對此，韓國瑜表示，郭台銘拍片的設計出發點就是「有容乃大」，這也是一個思考點，台灣社會畢竟要祥和嘛！ 
韓國瑜今天下午接受媒體訪問時表示有看過郭台銘的廣告，郭稱讚好幾位政治人物，他想郭拍片的設計點、出發點就是「有容乃大」。 
韓國瑜說，其實在政治紛紛擾擾之下，偶爾欣賞不同政黨、不同政治人物、不同政治領袖、不同的政治菁英， 這也是一個思考點，台灣社會畢竟要祥和嘛！對於鴻海集團董事長郭台銘推出的最新競選電視廣告，高雄市長韓國瑜（左）稱讚「有容乃大」。記者楊濡嘉／攝影 分享   facebook     ","韓國瑜,郭台銘,廣告",聯合新聞網,https://udn.com/news/story/6656/3865765
績優PCB股 法人抬轎,2019/6/11 23:32,股市,"美股連日反彈，市場避險情緒降溫，台股昨（11）日帶量走揚，順利收復10,600點；盤面上，5月營收繳出月增成績、6月展望佳的南電（8046）等印刷電路板（PCB）族群，吸引短多、法人抬轎，族群股價紅通通。","美股連日反彈，市場避險情緒降溫，台股昨（11）日帶量走揚，順利收復10,600點；盤面上，5月營收繳出月增成績、6月展望佳的南電（8046）等印刷電路板（PCB）族群，吸引短多、法人抬轎，族群股價紅通通。 
市場高度預期美聯準會（Fed）將出手降息，激勵美國道瓊工業指數、標普500指數重返所有均線，亞股趁機展開反攻，台股昨日由台積電、大立光、鴻海等蘋概三王領軍力抗空方，推升指數再上一層樓，今日則將蓄勢挑戰10,663點季線壓力。 
昨日盤面強勢個股，主要反映5月營收利多，除IC設計、散熱、功率放大器，以及部分5G概念股外，就屬題材最為多元的PCB族群，走勢最為整齊，南電、金像電甚至攻上漲停，欣興、聯茂、先豐等漲幅也超過5%。 
外資、投信昨日回補的PCB股各有所好，其中，外資青睞華通、金像電、瀚宇博、南電，買超均逾2,000張，投信則主要著墨欣興、南電、聯茂，買超1,435張至6,108張不等，頗有乘勢展開季底作帳意味。 
技術面來看，包括華通、瀚宇博、台燿、欣興、聯茂都已重新站回所有均線，是領先大盤及其他電子次族群的多頭反攻主力部隊，至於南電、金像電、達邁、先豐、廣宇也都突破月線反壓，有利進一步上攻。 
台新投顧副總黃文清認為，5G為各國既定發展方向，目前南韓與美國已正式開台，隨著5G逐漸進入商轉，未來對於高頻高速銅箔基板、通訊板，以及類載板的需求將更為強勁。由於台灣PCB相關供應鏈完整，中長期將受惠產業成長趨勢。經濟日報提供 分享   facebook","PCB,金像電,欣興",聯合新聞網,https://udn.com/news/story/7251/3865977
外資連兩週賣超鴻海最多 電子股大失血,2019/6/11 20:25,股市,台灣證券交易所統計，上週外資在集中市場賣超新台幣44.15億元，賣超最多個股為鴻海的4萬4007張，連兩週賣超最多個股都...,"台灣證券交易所統計，上週外資在集中市場賣超新台幣44.15億元，賣超最多個股為鴻海的4萬4007張，連兩週賣超最多個股都是鴻海，連兩週賣超前5名都是電子股。 
證交所統計，上週外資自集中市場賣超最多的前5名上市公司依序為鴻海賣超4萬4007張、群創賣超3萬3340張、台積電賣超1萬8956張、友達賣超1萬7450張、欣興賣超1萬5723張。 
證交所資料顯示，鴻海連兩週都是外資賣超第1名個股，面板股群創、友達，晶圓代工龍頭台積電也連兩週都是外資賣超前5名。 
上週外資自集中市場買超最多前5名上市公司依序為長榮航買超2萬4510張、中信金買超2萬4087張、永豐金買超2萬3503張、台新金買超2萬2667張、元大金買超1萬8080張。 
台灣證券交易所統計，上週外資在集中市場賣超為44.15億元，其中買進金額為1118.00億元，賣出金額為1162.15億元。另統計自今年初至6月6日止，外資累計買超為84.91億元，其中買進金額為3兆2484.09億元，賣出金額為3兆2399.18億元。 
截至5月7日，外資總持有上市股票市值為12兆3903.41億元，占全體上市股票市值的39.49%，較5月31日的12兆5351.06億元，減少1447.65億元。","外資,鴻海",聯合新聞網,https://udn.com/news/story/7251/3865918
勸韓國瑜「不要進中聯辦」遭否認 郭台銘：不是羅生門,2019/6/11 19:33,要聞,鴻海董事長郭台銘10日表示曾勸韓國瑜「不要進中聯辦」，遭高市副市長葉匡澄清沒有聽到此事。郭台銘說，這不是羅生門，這是一...,"鴻海董事長郭台銘10日表示曾勸韓國瑜「不要進中聯辦」，遭高市副市長葉匡澄清沒有聽到此事。郭台銘說，這不是羅生門，這是一個月前就講過的事，只是現在剛好香港發生這樣的事情，韓國瑜還是他最敬重的弟兄，大家最需要合作贏取2020年的勝利團隊。 
郭台銘被問及對高雄市長韓國瑜提出要讓國道六號延伸到花蓮的看法，他表示，沒有牛肉、沒有國富，如果產業外銷不能升級、賺不到錢、餅做不大，「任何的計畫都是一個計畫」。 
國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」，他提出競選總統政見「富國利民」政策，「我不要發大財，要富國利民之財」，就是要盡快推動台灣工業升級轉型，把餅做大，台灣「水漲船高」，全面加薪。 
郭台銘的演講，吸引國內工具機、精密機械、模具業等三大工業同業公會等業者到場，並且與郭台銘座談，會場滿座。他說，他擔心全台灣工業的問題，思考如何來讓整個產業能賺錢，透過「富國利民」政策，要把台灣「水漲船高」，全面加薪，他競選總統政見就是要盡快推動台灣工業轉型。鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook","郭台銘,韓國瑜,發大財",聯合新聞網,https://udn.com/news/story/12653/3865854
「郭董來了」郭台銘逛逢甲夜市 粉絲貼臉自拍,2019/6/11 21:45,要聞,鴻海董事長郭台銘今晚逛逢甲夜市，吸引大批粉絲聚集，郭董所到之處擠得水洩不通，人人拿出手機爭拍郭董。郭台銘對粉絲要求來者...,"鴻海董事長郭台銘今晚逛逢甲夜市，吸引大批粉絲聚集，郭董所到之處擠得水洩不通，人人拿出手機爭拍郭董。郭台銘對粉絲要求來者不拒，有人與郭董貼臉自拍，也有人請郭董抱小孩，還高喊「郭台銘是台灣的明天」。 
郭台銘今在台中行程滿檔，下午先到上銀科技針對中美貿易的衝擊發表演講，傍晚參觀鴻海長期的合作夥伴台中精機，晚間逛逢甲夜市測試人氣。郭台銘並未接受媒體訪問，但他說第一次到逢甲夜市，覺得台中很有希望。 
郭台銘晚間9點搭著掃街戰車，浩浩蕩蕩地抵達逢甲夜市，車上插滿國旗，郭台銘穿著黃色拜心，揮舞著雙手致意，現場湧入大批支持者，爭相與郭台銘合照、自拍。 
郭台銘在逢甲夜市入口下車，被群眾團團包圍，郭台銘所到之處，群眾都拿出手機追逐，郭董也來者不拒，有人伸手就趨前握手，還有人拿郭台銘的書「虎與狐」要郭董簽名，也有人抱著小孩請郭董抱抱、合影。 
郭台銘站在逢甲大學門口前，支持者排隊與郭台銘自拍。不少人想跟郭台銘合照，有支持者說「平常看不到台灣首富」，也有人說「郭台銘跟美國總統川普是朋友」，但也有年輕人看到人潮包圍郭台銘，在旁邊高喊「蔡英文加油」。鴻海董事長郭台銘今晚逛逢甲夜市，不少商家都邀請郭董在招牌上簽名加持。記者洪敬浤／攝影 分享   facebook     鴻海董事長郭台銘今晚逛逢甲夜市，有支持者與郭台銘貼臉自拍。記者洪敬浤／攝影 分享   facebook     鴻海董事長郭台銘今晚逛逢甲夜市，現場擠得水洩不通。記者洪敬浤／攝影 分享   facebook","郭台銘,郭董,夜市",聯合新聞網,https://udn.com/news/story/12653/3866084
金融業高層：行政院對金融資源的分配應公開透明,2019/6/11 21:16,產經,在野黨批評行政院長蘇貞昌插手公股人事及放款，架空財政部權責，有如太上董事會，違背公司治理。財政部昨天回應，公股銀行承作...,"在野黨批評行政院長蘇貞昌插手公股人事及放款，架空財政部權責，有如太上董事會，違背公司治理。財政部昨天回應，公股銀行承作授信業務，由各公股銀行衡酌專業領域，本於權責及公司治理原則辦理；公股人事派任考量專業及能力，否認是政治酬庸。 
金融業高層表示，行政院從整體國家發展的角度，可以對金融資源的分配提出想法與政策，但應該不分公民營並有完整的邏輯及論述，闡述對整體社會的利弊得失，以公開透明的方式正式宣達，並對政策負責。 
例如，爆發金融海嘯時，美國政府拿納稅人的錢去救問題銀行，政府必須說清楚為什麼要這麼做，不救的後果是什麼，並接受檢驗。 
又例如行政院認為要將赤道原則訂為政策，不應該只是召集公股行庫，要求未來在融資過程中都要遵守赤道原則，而是闡述清楚政策目的，公開要求全體金融業遵守，並落實在金融監理、土地使用等各方面。 
金融業高層指出，行政院若是以公股銀行大股東的身分找公股銀行來「溝通」，在程序上對其他民股不夠尊重，但公股董事長回到公司內部怎麼做，才是公司治理的開始。中小企業放款利潤高，但風險及作業成本高，在執行大股東的意志之下必須兼顧風險，落實企業經營者的責任，保障股東的權益並兼顧其他利害關係人的利益。 
「衡量的關鍵是對股東及台灣政體經濟發展的影響，」交通大學財務金融所教授葉銀華指出，大股東當然對公司的發展走向會有所影響，就像沒有人相信鴻海股東、創辦人郭台銘無法左右鴻海決策。但要看大股東的想法有沒有影響其他股東權益，對台灣經濟發展及公眾利益有沒有幫助。 
葉銀華認為，沒有人會認為扶植中小企業是錯誤的，但放款不忽略風險控管及銀行債權的保障。若因風險控管及銀行債權考量，沒有達成大股東交付的目標，而導致董總職位被更換，「這是可受公評之事」。國民黨團總召曾銘宗（中）、立委費鴻泰（左）與賴士葆（右），上午在立法院舉辦記者會，指行政院長蘇貞昌越過財政部，把手伸入銀行體系影響人事和貸款。記者林澔一／攝影 分享   facebook     ","行政院,金融海嘯",聯合新聞網,https://udn.com/news/story/7239/3866033
劉揚偉：郭董投入選舉做了很大犧牲,2019/6/11 17:00,股市,鴻海（2317）今（11）日首度在土城自辦法說會，會後召開記者會面對記者提問「鴻海董事長郭台銘未來動向，對於台商回台投...,"鴻海（2317）今（11）日首度在土城自辦法說會，會後召開記者會面對記者提問「鴻海董事長郭台銘未來動向，對於台商回台投資近期建言」等議題時，鴻海S次集團總經理劉揚偉代為回應提到：「郭董投入選舉做了很大犧牲。」 
劉揚偉表示，郭董事長對於此次法說會是「沒有建議」，郭董事長對外說都是「離開江湖，因此對此次法說會沒有建議。郭董事長投入選舉可以說是義無反顧也做了很大的犧牲。」 
至於未來挑戰上，劉揚偉提到：「關於我們鴻海未來最大困難，我個人認為是世界景氣、是鴻海最大挑戰，若因為一些事件造成景氣萎縮，鴻海在EMS市占率高達三四成，一定會受到影響，這是我們最大挑戰，也希望未來人類不要走到這一步。」 
鴻海今日法說會後記者會由劉揚偉主持，鴻海副總裁呂芳銘、FII副董事長李傑、FIT董事長盧松青、鴻海財務長黃德才等列席。","鴻海,法說會",聯合新聞網,https://udn.com/news/story/7253/3865587
中美貿易戰工業訂單少4成 郭台銘首提富國利民政策,2019/6/11 18:56,要聞,鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」，台下工業界業者反映，受...,"鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」，台下工業界業者反映，受中美貿易戰影響，訂單較去年同期少約四成。郭台銘說，他今天首次對工業界分享「富國利民」政策。 
鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中市上銀科技演講「全球經濟所面臨的機遇與挑戰」，並且與工具機、精密機械、模具業等三大工業同業公會等工業大廠業者座談，吸引大廠業者們齊聚，會場滿座。 
郭台銘提出，他此行要來聽聽工業界業者的心聲，他聽到台下工業大廠受中美貿易戰影響，訂單少三到五成，總體約少四成，他一再呼籲，如果貿易戰不趕快結束，科技戰又開始，對經濟會有很大的影響，現在中美貿易戰只是開始，政府應面對，提出對策，但很可惜，政府都聲稱是「一片榮景」，今天聽到真正的心聲。 
郭台銘說，他懂工業，沒有工業，國家的國力就受到影響，工業是國之根本，任何世界強大的國家，都要工業做為後盾和基礎，他今天首次提出台灣需要「富國利民」，他首次提出「富國利民」政策，與台下工業界分享。 
郭台銘被問及「鴻海公司本月提出加薪計畫，員工年資一年以上平均調幅7%」回應，他昨天看新聞才曉得。他說，他擔心全台灣工業的問題，台中的工具機產業那麼辛苦，他思考如何來讓整個產業能賺錢，自然員工就會加薪，透過「富國利民」政策，要把台灣「水漲船高」，全面加薪，他競選總統政見就是要盡快推動台灣工業轉型。鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今受邀到台中演講，台下工業大廠業者紛紛反映，中美貿易戰訂單較去年同期少約四成。記者趙容萱／攝影 分享   facebook     鴻海董事長、國民黨總統初選參選人郭台銘今天受邀到台中上銀科技演講「全球經濟所面臨的機遇與挑戰」。記者趙容萱／攝影 分享   facebook",郭台銘,聯合新聞網,https://udn.com/news/story/12653/3865808
緯創股東會12日登場 印度廠為蘋果代工或成焦點,2019/6/11 21:49,股市,緯創資通將在明天舉行股東會，由於媒體報導蘋果在緯創印度廠生產iPhone7，加上美中貿易戰未停，印度製造正可排除中國製造...,"緯創資通將在明天舉行股東會，由於媒體報導蘋果在緯創印度廠生產iPhone7，加上美中貿易戰未停，印度製造正可排除中國製造疑慮，可能成為股東提問議題。 
雖然緯創一向避談客戶動態，但外電報導蘋果公司證實，已在緯創於印度班加羅爾的工廠生產iPhone 7手機。 
另外，蘋果手機代工大廠鴻海日前首次舉行自辦法說會，法人問及主要客戶蘋果（Apple）產線是否有意調整，鴻海回答除了中國以外，其他地區也有生產線，若客戶有需要移轉生產線，鴻海有能力因應。 
因緯創印度廠本來就沒有中國生產的問題，在美中貿易戰中，有其獨特的利基，若如外電報導，蘋果在緯創印度廠生產iPhone 7，根本不需轉移產線，就已避開貿易戰波及，腳步已領先其他代工廠。 
另外，由於緯創及關係企業緯穎在墨西哥設廠，先前美國總統川普一度打算利用課徵墨西哥進口商品關稅，遏止墨西哥非法移民經美墨邊境進入美國，雖然課徵關稅做法已經喊停，但從美中貿易戰到美國遏止墨國非法移民，都利用關稅當手段，海外設廠地點也可能成為股東關心議題。","緯創,蘋果",聯合新聞網,https://udn.com/news/story/7253/3866086
「台灣需要工業總統」 郭台銘訪台中精機重溫黑手夢,2019/6/11 19:57,要聞,國民黨總統初選參選人郭台銘今傍晚參觀台中精機，他脫下西裝換穿制服，親手操作機台重溫黑手夢。鴻海與台中精機是長期合作夥伴...,"國民黨總統初選參選人郭台銘今傍晚參觀台中精機，他脫下西裝換穿制服，親手操作機台重溫黑手夢。鴻海與台中精機是長期合作夥伴，郭台銘受到熱烈歡迎，400多名員工喊「總統好」爭相拍照。台中精機董事長黃明和說，中華民國需要一個工業總統，以工業來帶動國家，讓大家更有錢。 
郭台銘今台中行程滿檔，下午先到台中上銀科技，主講美中貿易的衝擊，傍晚拜訪合作超過30年的台中精機廠房，晚間還要逛逢甲夜市。 
郭台銘抵達台中精機時，已接近下班時間，但400多名員工在廠房等候郭董，黃明和也在門口迎接。郭台銘抵達時，當場脫下西裝、領帶，換上台中精機的制服，強調要重溫「黑手夢」。 
郭台銘親手操作「臥式加工中心機」，強調能達到一根頭髮直徑1/8的精度，他也示範操作「塑膠射出成型機」，還拿出成品向記者解說。郭台銘最後在機台上簽名，寫下「郭台銘親自操作台中精機世界一流機械」字樣。 
郭台銘抓起一個員工的手，檢查手掌上的繭，對記者說「這就是黑手的手」，然後攤開自己的手掌說「我的手也是這樣」。郭台銘說，看到大家的手黑，但心不黑，過去他為台灣經濟打拚，現在希望帶著年輕人，打造未來的30年，他需要大家支持。 
「總統好。」郭台銘所到之處，受到台中精機熱烈歡迎，超過400人爭相與郭台銘合照，還有人高喊「凍蒜」。郭台銘說，他鼓勵年輕人走進工廠、實業，他會協助導入AI、工業互聯網，他來帶動大家由台灣台灣走向世界。 
黃明和說，鴻海與台中精機是超過30年的合作夥伴，郭台銘選總統，一定全力支持，他希望中華民國有一個工業總統出來，懂工業的總統能讓台灣變成工業強國，像美國、日本與德國，以工業來帶動國家，讓台灣更有錢、人民也更有錢。鴻海董事長郭台銘傍晚參觀台中精機，換穿工廠制服重溫黑手夢；郭台銘說，過去為經濟打拚，現在要為年輕人打造未來的30年。記者洪敬浤／攝影 分享   facebook     鴻海董事長郭台銘傍晚參觀台中精機，一抵達就脫下西裝、領帶，換穿工廠制服，要重溫黑手夢。記者洪敬浤／攝影 分享   facebook     鴻海董事長郭台銘（右）傍晚參觀台中精機，董事長黃明和說，台灣需要一個工業總統，以工業來帶動國家發展。記者洪敬浤／攝影 分享   facebook     鴻海董事長郭台銘傍晚參觀台中精機，現場員工爭相與郭董拍照、握手。。記者洪敬浤／攝影 分享   facebook","制服,鴻海",聯合新聞網,https://udn.com/news/story/12653/3865892
外資拉電子、出金融 六檔熱門股爆大量,2019/6/11 19:30,股市,美中貿易談判進入空窗期，買盤回補瞄準科技股、跌深股；台股主力的外資今（11）天布局尤其加大買進電子股、調節金融股，使多...,"台股示意圖。報系資料照 分享   facebook     美中貿易談判進入空窗期，買盤回補瞄準科技股、跌深股；台股主力的外資今（11）天布局尤其加大買進電子股、調節金融股，使多檔電金熱門股爆量，包括群創（3481）、欣興、南電等帶量強漲，玉山金、華南金、彰銀等則爆量下跌，引發市場高度關注。 
據統計，外資今天買超20大個股中，有12檔為電子股，賣超前20大則有六檔金融股，並有四檔賣超高居前十，連帶使盤面日前「強金融、弱電子」的趨勢大幅轉變。 
外資今尤其青睞面板大廠群創，狂掃5.1萬張，帶動群創衝出23.8萬張巨量，尾盤大漲6%，而曾被多家外資喊進的ABF族群，包括欣興爆出10萬張大量、勁揚8%，南電跳空漲停、衝出2萬張大量等，三大熱門股分創下去年1月、今年4月及5月來大量，均吸引強大買氣。 
相較下，金融股有多檔爆量下跌，弱勢表現成為話題，包括今年漲幅排金融股第二的玉山金，今罕見爆出7萬張巨量，下跌2.7%摜破10日線，是量能最大的金融股，亦為玉山金去年10月股災來最大量，另外還有彰銀爆出3萬張、創今年第三大量，華南金衝出2.7萬張、為今年第二大量，都讓不少買金融股的股民感受到劇烈波動。 
大型投顧法人指出，今天群創、欣興和南電三大熱門股爆量，共同特色是技術面跌深，法人持股偏低，一旦買盤稍做回補，便有大漲之勢；就群創來說，又有額外利多帶動，包括外資提高評等、鴻海法說會登場，鴻家軍如臻鼎、GIS、廣宇等，同步強勢上漲。 
由於電子股價漲量增，並有法人加持，分析師認為，短線依舊可循技術、籌碼指標搶短，電子指數有向上挑戰季線432.07點的空間。 
至於金融股不論累積漲幅或乖離都偏大，法人建議有獲利者可適度了結。凱基投顧則判斷，金融股短期應是漲多修正，若盤勢走弱仍會發揮撐盤效力，對趨勢的轉折觀察可以金融指數是否跌破6日紅K 1,285.52低點為指標。資料來源：CMoney 分享   facebook","金融股,玉山金,群創",聯合新聞網,https://udn.com/news/story/7251/3865847
