TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
蘇貞昌：有錢給人民享利多 是最好的政府,2019/10/8 19:15,要聞,立法院今天繼續進行施政總質詢，行政院長蘇貞昌備詢時說，在野黨都說政府灑錢、灑幣，其實政府有錢可以灑給人民，讓人民利多，是...,"立法院今天繼續進行施政總質詢，行政院長蘇貞昌備詢時說，在野黨都說政府灑錢、灑幣，其實政府有錢可以灑給人民，讓人民利多，是最好的政府。 
立法院今天繼續進行施政總質詢，民進黨立委許智傑質詢時先提到今年減稅讓人民有感，又提到前鴻海董事長郭台銘在參加國民黨總統初選時，提出「0到6歲國家養」政策。許智傑認為，這可以分階段實施並成為蔡政府執政目標，詢問蘇貞昌是否能接受這樣的觀念。 
蘇貞昌說，蔡政府的減稅不只讓人民有感，明年長照3類型也可享扣除額；在野黨都說政府灑錢、灑幣，其實政府有錢可以灑給人民，讓人民利多，是最好的政府。 
蘇貞昌說，國民黨執政8年財政赤字，甚至一年赤字新台幣2000多億元，但蔡政府執政3年多，還有很大的年度剩餘，甚至歲入歲出還平衡，「這不是最會做事的政府嗎？」 
談到0到6歲國家養，蘇貞昌說，政府會一步步減輕婚育家庭負擔，並讓托嬰托育每個方面完整，強調講得不是口號，一個口號做得出來並且執行，才是最重要。 
行政院長蘇貞昌。本報資料照片 分享   facebook","蘇貞昌,立法院,國民黨,民進黨",聯合新聞網,https://udn.com/news/story/6656/4093686
網路聲量 蔡英文掌9成綠營實力 韓國瑜處低水位,2019/10/8 14:10,要聞,2020大選倒數不到一百天，臉書社團「聲量看政治」今天貼文分析最新網路聲量趨勢，目前蔡英文的網路聲量，實質整合泛綠8至9成實力；至於柯文哲聲量雖下滑，但仍是2020綠營的最強對手，尤其這次選舉，執政黨的敵人並非韓國瑜，而是柯文哲；至於韓國瑜網路關鍵字搜尋量不斷下探，除死忠韓粉，及嘲諷韓國瑜的人與文章，沒有別的了；郭台銘儘管不選，網路搜尋量跟韓國瑜不相上下，甚至強過韓國瑜。,"2020大選倒數不到一百天，臉書社團「聲量看政治」今天貼文分析最新網路聲量趨勢，目前蔡英文的網路聲量，實質整合泛綠8至9成實力；至於柯文哲聲量雖下滑，但仍是2020綠營的最強對手，尤其這次選舉，執政黨的敵人並非韓國瑜，而是柯文哲；至於韓國瑜網路關鍵字搜尋量不斷下探，除死忠韓粉，及嘲諷韓國瑜的人與文章，沒有別的了；郭台銘儘管不選，網路搜尋量跟韓國瑜不相上下，甚至強過韓國瑜。 
 
臉書社團「聲量看政治」貼文表示，這份網路聲量趨勢是透過Google關鍵字搜尋引擎(?#SERP分析)的搜尋結果分析，2020大選，王金平掌握的是隱藏關鍵、柯文哲網路聲量雖下滑，但恐是2020綠營的棋逢對手、韓國瑜不是藍營共主、郭台銘11月前動見觀瞻、蔡英文掌近九成綠營實力。 
 
「聲量看政治」分析，這場2020選舉，目前總統蔡英文實質掌握了泛綠8至9成的意見，所有泛藍對綠營的討論與評論，也都會劍指蔡英文，聲量必然居高。倒是柯文哲的網路聲量目前正在吃老本，聲量因兩個月來不斷失言、組黨負面效果造成下滑，但從柯文哲的政治動作頻頻，有意將網路能量化為陸軍的政治實力，若觀察柯文哲關鍵字搜尋圖表與實際政治行為，柯文哲正在轉化自己的空軍動能為陸軍，雖聲勢正下墜，但不容小覷。 
 
至於國民黨總統參選人韓國瑜，「聲量看政治」分析，韓國瑜的聲量保持在低水位，提及韓國瑜的網路關鍵字搜尋量不斷下探。倒是鴻海創辦人郭台銘雖聲明不選，但郭的網路搜尋量能，跟韓國瑜不相上下，甚至強過韓國瑜更甚。11月中前，郭台銘動向仍動見觀瞻。 
 
「聲量看政治」也提到，立委王金平雖不是檯面上，媒體輿論與民眾認定的熱門總統擬參選人，但他是泛藍能否整合，或泛藍與第三勢力是否能夠有實質影響力的關鍵角色，所以2020大選，王金平掌握的是隱藏關鍵。總統蔡英文。記者余承翰／攝影 分享   facebook     臉書社團聲量看政治提供的圖表分析，藍色代表韓國瑜、綠色代表蔡英文 Tsai Ing-wen、橘色代表柯文哲、紅色代表郭台銘、紫色代表台灣公道伯王金平。聲量看政治表示，透過這五個人作為關鍵字，紀錄500個小時(20天)，google搜尋到含有五人關鍵字文章數量的變化量。圖／擷取自聲量看政治臉書社團 分享   facebook     國民黨總統參選人韓國瑜(右)。記者劉學聖／攝影 分享   facebook","2020選舉,韓國瑜,蔡英文,民調",聯合新聞網,https://udn.com/news/story/12702/4092984
台積創天價 台股飛躍萬一,2019/10/8 23:41,股市,"台積電技術領先的利多消息推升股價大漲，帶動台股大盤昨（8）日開高收高，加權指數在暌違五個月後再度站上11,000點關卡，並寫下三驚奇，包括：台積電等11檔個股股價創歷史新高、新台幣升值吸引外資大買逾百億元、高價股重受市場青睞。","本報資料照片 分享   facebook     台積電技術領先的利多消息推升股價大漲，帶動台股大盤昨（8）日開高收高，加權指數在暌違五個月後再度站上11,000點關卡，並寫下三驚奇，包括：台積電等11檔個股股價創歷史新高、新台幣升值吸引外資大買逾百億元、高價股重受市場青睞。 
台積電前日釋出強效版7奈米大量出貨的利多消息，激勵昨日股價爆量急漲8.5元，收在昨日最高價286.5元，創下新高，市值也衝上7.42兆元的新高，擠下美商迪士尼成為全球第23大市值企業，占台股市值比重22.39%，也是歷史新高。 
經濟日報提供 分享   facebook     外資昨日大買台積電1.6萬張，近十個交易日合計買超66,759張，持股比重達78.15%，為5月16日以來新高，顯見外資是台積電這一波漲勢的最大推手及贏家，而台積電的大漲成為台股站上11,000點關卡的主要功臣，外資持有台積電市值衝上5.8兆元，同樣是歷史新高。 
台積電強勢上揚帶動半導體指數與電子指數昨日同步大漲，台股收盤時漲82點，收11,017點，成交量放大到1,310億元。三大法人合計買超94.57億元，其中因新台幣持續升值，外資買超101.47億元，內資則站在賣方，自營商賣超4.78億元，投信賣超2.12億元。 
除了台積電股價創高備受市場關注外，還有智邦、雙鴻、世芯-KY、家登、中華食、茂林-KY、M31、緯穎、鈺齊-KY、慶豐富等十檔個股同步創歷史新高，主要是半導體及5G概念股。上市櫃公司本周密切公布9月營收，只要數字出色，均有助於帶動股價上衝。 
另外，高價股表現亮眼，根據統計，昨日前十大市值股中，有八檔為百元以上的高價股，股價不是上漲就是平盤，台積電穩居台股市值王，第二大市值股鴻海昨日漲0.6元，收在74元，市值增加到1.02兆元；股王大立光昨日收平盤4,480元，市值6,007億元。 
群益金鼎證券指出，台股今日收盤後，即因國慶連假而休市。在台股休市期間，有美中貿易協商，美國公布消費者物價指數（CPI）等經濟數據等，投資人要小心漲多個股在連假前的調節賣壓。","台積電,台股",聯合新聞網,https://udn.com/news/story/7251/4094253
和郭台銘抱抱卻與韓國瑜避不見面？韓辦堅信馬英九仍挺韓,2019/10/8 16:05,要聞,前總統馬英九日前與鴻海集團創辦人郭台銘上演「愛的抱抱」，而且8日工商建研會主辦的支持韓國瑜競選總統後援會成立大會，馬辦也表示不會出席該活動，馬英九、韓國瑜、國民黨主席吳敦義三人同台又破局，讓許多韓粉看不下去，甚至引起部分媒體攻擊...,"前總統馬英九日前與鴻海集團創辦人郭台銘上演「愛的抱抱」，而且8日工商建研會主辦的支持韓國瑜競選總統後援會成立大會，馬辦也表示不會出席該活動，馬英九、韓國瑜、國民黨主席吳敦義三人同台又破局，讓許多韓粉看不下去，甚至引起部分媒體攻擊。 
 
馬英九辦公室上午也發聲明回應，實在很不解特定人士和媒體如此操作的意義何在？除了親痛仇快外，只會讓國民黨的支持圈越來越小，所以馬前總統可以見誰、不能見誰，可以出席那些行程、不能出席那些行程，甚至可以被誰擁抱、不能被誰擁抱，是由特定媒體或這些「假韓粉」說了算嗎？韓國瑜競選團隊發言人葉元之也替馬英九緩頰，「馬總統絕對是最支持韓國瑜的，他也是幫韓國瑜交朋友」，覺得應該被正面看待。 
 
而國民黨新北市黨部主委李乾龍日前表示，不管新北市長侯友宜是否擔任國民黨總統參選人韓國瑜新北競選總部主委，「這位子會一直虛位以待」，新北市長侯友宜8日受訪時卻回應「400萬的市民永遠是我心中，最重要的競選主任委員」，被外界認為是侯友宜不理會黨中央，對此葉元之則說，是每個人的方法不同，但相信最後目標都是一致支持韓國瑜的。 
 
 
 
高雄市長韓國瑜上午前往岡山，實地視察拆除色情業者違建勤務，但最近前總統馬英九與鴻海創辦人郭台銘同台，遭特定媒體砲轟「國民黨奶水盡養這種咖」，馬韓關係被放大檢視。韓國瑜競選發言人葉元之說，馬英九和郭台銘是老朋友相見，大家不必用放大鏡來看，馬英九一直都很挺韓國瑜，外界不必懷疑。記者劉學聖／攝影 分享   facebook","2020選舉,韓國瑜,馬英九,郭台銘,國民黨",聯合新聞網,https://udn.com/news/story/12702/4093271
網溫：鐵韓粉只多鐵英粉3百分點 郭粉轉柯粉最多,2019/10/8 14:51,要聞,鴻海創辦人郭台銘宣布不參選後，郭粉動向備受關注，根據網路溫度計的大數據統計，9月1日至9月19日，從蔡英文、郭台銘、韓國瑜、柯文哲的粉專按讚分享留言數最高10則的貼文分析，實際上郭粉轉向挺蔡英文的不多，甚至與挺韓的差距不大，絕大部分郭粉還在觀望中。,"鴻海創辦人郭台銘宣布不參選後，郭粉動向備受關注，根據網路溫度計的大數據統計，9月1日至9月19日，從蔡英文、郭台銘、韓國瑜、柯文哲的粉專按讚分享留言數最高10則的貼文分析，實際上郭粉轉向挺蔡英文的不多，甚至與挺韓的差距不大，絕大部分郭粉還在觀望中。 
 
根據網路溫度計大數據統計顯示，約只有9.6%的「郭粉」轉為柯文哲、蔡英文、韓國瑜任一方的「粉」或「黑」，決大部分郭粉都還在觀望中。至於轉向的這群郭粉中，約58.2%支持柯文哲占比最高；其次轉為「蔡粉」有12.3%；最後轉換為「韓粉」有10.6%。整體而言，「郭粉」轉「柯粉」比例最高，郭粉轉為「蔡粉」的比例略高於「韓粉」，但兩者差距不大，算不上是大部分都轉挺蔡英文。 
 
另外，網溫也分析，郭台銘宣布不選後，柯文哲、蔡英文、韓國瑜三人全部出現粉絲比例上升、黑粉占比下降情形；其中郭不選後「韓黑」一口氣下降8%，居於四者之冠。相對於「韓黑」比例快速下降，「郭黑」比例同樣下降7個百分點。 
 
至於誰的鐵粉最多？網路溫度計統計，韓國瑜的鐵粉比例為19.48%，勝過蔡英文的16%近3個百分點，為四者中最高，郭台銘因本來非政治人物，投入初選後的發酵期間短，凝聚力有限鋼鐵郭粉是9.42%。柯文哲日前遭爆粉專出現大量阿拉伯人按讚，殭屍粉絲人數激增；以及退讚潮的爭議亂流，鐵粉比例有14.43%。 
 
網溫分析，從鐵粉的數據看，韓國瑜向來引以為傲的「鋼鐵韓粉」軍團，因韓近期作為轉向保守，民調下滑，韓國瑜的社群鐵粉率看，已經不再特別突出，韓國瑜若不想辦法擴大支持者，只靠目前的同溫層，這場選戰會打的越來越辛苦。總統蔡英文。本報資料照片 分享   facebook     國民黨總統參選人韓國瑜。記者王昭月／攝影 分享   facebook","2020選舉,韓國瑜,蔡英文,郭台銘,柯文哲,民調",聯合新聞網,https://udn.com/news/story/12702/4093075
楊志良列白色聯盟不分區立委 呼喚郭台銘加入,2019/10/8 13:34,要聞,白色聯盟今天公布首波不分區立委名單，前衛生署長楊志良名列其中。楊志良表示，小黨一定要團結才能產生力量，否則都是無聲無息；...,"白色聯盟今天公布首波不分區立委名單，前衛生署長楊志良名列其中。楊志良表示，小黨一定要團結才能產生力量，否則都是無聲無息；他們的理念就是中華民國派，呼籲鴻海創辦人郭台銘來投奔。 
不以執政為目的、永遠監督執政黨，瞄準立委選舉的白色聯盟今天召開記者會，公布首波不分區立委名單，分別是白色聯盟執行長吳?洋、楊志良、前司法改革國是會議委員張靜，以及作家李敖非婚生女李文。 
楊志良表示，小黨力量分散的結果，最後是讓國民兩大黨輪流擺爛，小黨一定要團結才能產生力量，否則到最後都是無聲無息。 
楊志良隨後拿出當年郭台銘以新台幣500萬元標下的手提包，他指出，這個手提包當年被標500萬元，他再加50萬元，總共550萬元捐給健保基金。為國家、為社會願意用心的首富真的不多，政黨聯盟的理念就是中華民國派，他在此呼喚郭台銘，有機會過來聊聊，這裡才是郭台銘適合的地方。 
他指出，郭台銘公開講自己是中華民國派，郭台銘一個月前曾邀請他到家中懇談，郭台銘愛中華民國，就算不選總統也一定要為中華民國做些事情。所以他呼籲郭台銘：「既然要下架蔡政府，又愛中華民國，但國民黨又不愛你，所以就投奔我們這裡吧。」 
白色聯盟新聞發言人林睿康表示，目前只是公布首波不分區立委名單，還會再尋找各界人才，將陸續公布。白色聯盟也會提名區域立委參選人，目前正在全台灣尋覓人選，不一定集中在台北市，會檢視上次立委的投票情況，找尋第三勢力有發展性的選區。前衛生署長楊志良。記者曾吉松／攝影 分享   facebook","2020選舉,楊志良,郭台銘,2020不分區立委",聯合新聞網,https://udn.com/news/story/7548/4092894
台積電飆新天價台股站上萬一 三大法人買超94.28億元,2019/10/8 15:01,股市,"台股今（8）日開高走高，權王台積電（2330）再度刷新歷史天價，收在286.5元，推升台指數再度攻上萬一大關，終場以11,017.31點作收，上漲82.25點，成交量1,284.47億元；三大法人買超94.28億元。","台股今（8）日開高走高，權王台積電（2330）再度刷新歷史天價，收在286.5元，推升台指數再度攻上萬一大關，終場以11,017.31點作收，上漲82.25點，成交量1,284.47億元；三大法人買超94.28億元。 
 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）買超101.47億元，投信賣超2.4億元，自營商賣超（合計）4.78億元，其中自營商（自行買賣）賣超6.07億元，自營商（避險）買超1,29億元。 
 
台股今日以10,986.01點開出，在權王台積電領軍下衝破萬一關卡，蘋概三王中，除了台積電強漲外，鴻海持續挑戰月線，終場收74元，上漲0.6元，漲幅0.81%，成交28,322張。 
 
股王大立光則是開高震盪，終場以平盤4,480元作收，成交467張；盤面上的亮點還包括9月營收表現佳的個股，大盤指數開高走高，收在11,017.31點，漲幅0.75%。","台積電,自營商",聯合新聞網,https://udn.com/news/story/7251/4093093
台指期 外資加碼多單,2019/10/8 23:09,股市,"股期雙市昨（8）日震盪收紅，指數齊步站上「萬一（11,000點）」；分析師表示，現階段期現貨逆價差收歛，外資淨多單增加5,900口至5.9萬口，展望盤勢，由於即將登場的美中談判具不確定性，仍需留意漲多回檔風險。","股期雙市昨（8）日震盪收紅，指數齊步站上「萬一（11,000點）」；分析師表示，現階段期現貨逆價差收歛，外資淨多單增加5,900口至5.9萬口，展望盤勢，由於即將登場的美中談判具不確定性，仍需留意漲多回檔風險。 
現貨與期貨行情走勢方面，美股周一盤中一度上攻走高，但盤中消息傳出中美雙方對貿易談判看法分歧，拖累股市終場以下跌作收，終場三大指數跌幅在0.33%至0.45%上下，費半指數跌幅0.71%。 
不過美股電子盤早盤翻紅，昨天台指期跳高開出後震盪整理，現貨開盤後大筆買單湧入台積電、鴻海、大立光，加權指數隨即站上11,000點大關，盤中皆未出現明顯拉回幅度。 
雖然鴻海、大立光盤中出現回吐賣壓，但買單轉往塑化股使指數維持在「萬一」關卡附近整理，台積電則一路震盪走揚持續給予指數上攻動能，終場加權指數漲0.75%至11,017點。 
期貨表現上，由於台積電引領台股早盤向11,000點叩關，加上金融與塑化族群溫和走強，終場台指期漲87點至11,001點。 
價差方面，台指期逆價差縮至17.31點，電子期逆價差縮至0.91點，金融期轉為正價差1.29點。 
永豐期貨表示，就籌碼面分析，現貨部分三大法人買超94.29億元；在台指期淨部位方面，三大法人淨多單增加3,503口至29,718口，其中外資多單加碼超過空單加碼，淨多單增加5,900口至59,765口。 
至於十大交易人中特定法人，全月台指期淨多單則是增加580口至22,129口。 
永豐期貨指出，台股跳空開高以短實體紅K創今年5月以來新高，外資在期現貨布局也明顯強勁，操作不宜太早預設立場猜頭作空，但貿易談判變數仍大，建議目前維持多看少做較不易受傷。 
群益期貨表示，外資期現貨同步作多，自營商選擇權中性偏多，月、周選偏多不變，整體籌碼面偏多格局。另外，新台幣續強，外資熱錢續湧入買超，目前在台股量價多頭結構不變下，短線拉回仍可偏多操作。 
期貨分析師認為，整體而言，台指期昨天攻上11,000點心理關卡，期現貨逆價差收歛，展望後市，雖然市場正面期待台積電下周的法說，將給予台指期一定支撐，不過本周四即將登場的中美談判仍然具不確定性，需留意漲多回檔的風險。","台積電,台指期,期貨",聯合新聞網,https://udn.com/news/story/7255/4093852
拒任北市廉政委員原因 楊志良：柯文哲作秀,2019/10/8 12:40,要聞,2018台北市長選舉辯論會上推廣「蜂蜜檸檬」又唱歌一炮而紅的吳?洋，以「掃藍除綠」為號召組成「白色聯盟」，今天宣布找有「大砲署長」之稱的楊志良，列入白色聯盟第一波不分區立委名單，其他還包括律師張靜和作家兼政治評論家李敖的女兒李文，也希望鴻海創辦人郭台銘也加入。,"2018台北市長選舉辯論會上推廣「蜂蜜檸檬」又唱歌一炮而紅的吳?洋，以「掃藍除綠」為號召組成「白色聯盟」，今天宣布找有「大砲署長」之稱的楊志良，列入白色聯盟第一波不分區立委名單，其他還包括律師張靜和作家兼政治評論家李敖的女兒李文，也希望鴻海創辦人郭台銘也加入。 
 
楊志良透露，郭台銘曾公開講他是中華民國派，一個月前邀請他去郭家，當時旁邊的人不敢講話，郭氣勢強，兩人講了一個多鍾頭，郭最後的結論是說，明年台灣最困難的工作，是當中華民國總統 ，郭說他愛中華民國，就算他不選總統，也要為中華民國、對台灣做一些事，因此呼籲郭，既然希望蔡英文下架，又愛中華民國、國民黨又不怎麼愛他，希望他來白色聯盟，這是最自由的地方。 
 
吳?洋也強調，白色聯盟的四大主軸，分別是擁護中華民國、保障弱勢和素民政治，以及全民理性監督、兩岸血緣文化高度連絡但無法「一中」。和郭台銘的理念也比較合。 
 
至於談到台北市長柯文哲，楊志良說，兩岸一家親他不反對，因為血緣文化的關係，但柯沒有講到政治無法一家親，99% 的國民不贊成政治上一家親，若柯來列不分區，他第一個投反對票。楊志良還提到柯當台北市長時，當年的廉政委員，他在台大醫院服務30年，但他是第一個不接受聘書，因為不能調閱、不能詢問有涉案的官員，所以這完全是在作秀，國家和市府本來就有一套防弊機制，柯在作秀，他早就看出來，他在台大是柯的學長，這是他對柯Ｐ的看法，作秀。 
 
吳?洋說，過去選舉，除了四個政黨，還有100多萬票，卻一個立委都沒有， 但今年很幸運的遇到楊志良，在他的號召下，短短一個多月，就集合了10幾個政黨，成立了中華民國政黨聯合服務處，而在明年立委選舉，會以白色聯盟為代表政黨，這次台灣的選舉有政黨聯盟，可以開創與以前不同的結果。2018台北市長選舉辯論會上推廣「蜂蜜檸檬」又唱歌一炮而紅的吳?洋(中)，以「掃藍除綠」為號召組成「白色聯盟」，今天宣布找有「大砲署長」之稱的衛生署前署長楊志良（右一），以及作家兼政治評論家李敖的女兒李文(左一)，列入白色聯盟第一波不分區立委名單。記者楊正海／攝影 分享   facebook","楊志良,柯文哲,吳?洋",聯合新聞網,https://udn.com/news/story/6656/4092678
馬郭同台挨轟 馬辦批特定媒體和假韓粉分化國民黨,2019/10/8 12:14,要聞,前總統馬英九日前應邀出席台東縣前縣長黃健庭的專題演講，與鴻海創辦人郭台銘同台，遭特定媒體砲轟「國民黨奶水盡養這種咖」，甚至認為應該要開除馬英九。,"前總統馬英九日前應邀出席台東縣前縣長黃健庭的專題演講，與鴻海創辦人郭台銘同台，遭特定媒體砲轟「國民黨奶水盡養這種咖」，甚至認為應該要開除馬英九。 
 
馬英九辦公室上午回應表示，實在很不解特定人士和媒體如此操作的意義何在？除了親痛仇快外，只會讓國民黨的支持圈越來越小。選舉裡應是多交朋友、減少敵人，難道不是同志，就是敵人嗎？尤其現在全黨應團結對外的關鍵時刻，還在幫韓市長製造敵人的人士或媒體，到底是真韓粉還是假韓粉？ 
 
馬辦指出，郭台銘已經表態沒有要選總統了，和馬英九也是多年老友，在一個非關政治的場合同台握手擁抱，卻因此被特定媒體鋪天蓋地的責難，甚至喊話要黨中央開除黨籍。所以馬英九可以見誰、不能見誰，可以出席那些行程、不能出席那些行程，甚至可以被誰擁抱、不能被誰擁抱，是由特定媒體或這些「假韓粉」說了算嗎？ 
 
馬英九辦公室表示，上周馬英九基金會舉辦「哪來的芒果乾？國安問題研討會」，早在9月5日前就已經邀請國民黨提名總統參選人韓國瑜出席，但韓國瑜辦公室最後以市政為重考量，婉拒出席。即使如此，包括國安會前秘書長蘇起在內的韓國瑜國政顧問團總召張善政和國安小組成員，幾乎全員到齊，向民眾和媒體說明國民黨的國安政策，希望爭取人民支持國民黨重返執政，這難道不是在幫國民黨、在幫韓國瑜嗎？ 
 
馬英九辦公室呼籲，選舉剩不到100天，全黨都應盡心盡力、各自分工，積極幫韓國瑜等所有黨籍提名人輔選。輔選方式有很多種，不是只有站台搖旗吶喊才算；黨主席吳敦義也曾說過，「團結不一定碰面，只要同心協力就團結」。請特定媒體和假韓粉，不要再分化國民黨，不要再給民進黨見縫插針的機會。現在是最需要團結的時刻，馬前總統也呼籲所有黨內同志，在最後的關鍵時刻，全力幫黨籍提名人輔選，讓國民黨重返執政，帶給台灣更穩定的未來。前總統馬英九日前與鴻海創辦人郭台銘同台遭到批評，馬英九辦公室上午回批，請特定媒體和假韓粉，不要再分化國民黨。圖為報系資料照片 分享   facebook","2020選舉,馬英九,郭台銘,韓國瑜",聯合新聞網,https://udn.com/news/story/12702/4092622
郭台銘辦公室：20日公布新一波立委提名人選,2019/10/8 21:03,要聞,鴻海創辦人郭台銘幕僚蔡沁瑜今天表示，按照期程規劃，會在20日高雄場的果粉見面會中公布郭家軍新一波區域立委提名人選，原則上...,"鴻海創辦人郭台銘幕僚蔡沁瑜今天表示，20日會公布郭家軍新一波區域立委提名人選。 聯合報系資料照／記者王敏旭攝影 分享   facebook      
鴻海創辦人郭台銘幕僚蔡沁瑜今天表示，按照期程規劃，會在20日高雄場的果粉見面會中公布郭家軍新一波區域立委提名人選，原則上不會有國民黨人，會找符合郭台銘理念且會推動政策的人。 
郭台銘將於20日、27日分別舉辦高雄場、台中場果粉見面會。蔡沁瑜下午告訴中央社記者，原則上按照相關的期程，會在20日當天公布郭家軍新一波的區域立委提名人選。 
除目前已宣布參選新北市立委的郭台銘幕僚李縉穎外，外傳包含蔡沁瑜在內的郭台銘幕僚郭昕宜、高虹安、前國民黨立委周守訓已做好參選立委的準備，就等郭台銘一聲令下。 
對於是否名列可能在20日公布的名單中，蔡沁瑜否認，並表示，20日的名單跟郭台銘的幕僚都沒有關係。而周守訓表示，絕對不可能，他完全沒有聽過這些事情，也不知道20日會發生什麼事。 
針對可能的提名人選，蔡沁瑜指出，目前正由提名審議小組規劃，原則上不會有國民黨的人，會找符合郭台銘所提的政治替經濟服務、支持創新顧及民生、務實中道不以意識形態騙選票等三大理念，並承諾當選後會推動郭台銘所提政策，有衝勁、理想的年輕人，若有地方淵源或經驗，更會加分。 
對於國民黨新北市黨部已決定開除李縉穎黨籍，待國民黨中央核定。對此，蔡沁瑜表示，尊重。但有郭台銘幕僚表示，李縉穎都還沒登記，不知道國民黨在急什麼，且日前國民黨主席吳敦義還希望跟郭台銘見面，也表達希望郭台銘照顧國民黨立委參選人，結果現在又要開鍘李縉穎，這還蠻奇怪的，雙方要如何相處。","2020選舉,2020立委選舉,郭台銘,蔡沁瑜,國民黨",聯合新聞網,https://udn.com/news/story/7548/4093848
郭家軍李縉穎有國民黨籍 三峽區黨部今報請中央開除,2019/10/8 17:49,要聞,鴻海集團創辦人郭台銘的正牌「郭家軍」李縉穎，以無黨籍參選新北市地10選區三峽土城，等於向國民黨提名的林金結打對台；不僅李的父親、前立委李嘉進是國民黨籍，李縉穎本身也具有國民黨籍。新北市三峽區黨部今召開考紀會，由市黨部報請國民黨中央開除李縉穎黨籍。李縉穎辦公室暫不回應。,"鴻海集團創辦人郭台銘的正牌「郭家軍」李縉穎，以無黨籍參選新北市地10選區三峽土城，等於向國民黨提名的林金結打對台；不僅李的父親、前立委李嘉進是國民黨籍，李縉穎本身也具有國民黨籍。新北市三峽區黨部今召開考紀會，由市黨部報請國民黨中央開除李縉穎黨籍。李縉穎辦公室暫不回應。 
 
國民黨新北市三峽區區黨部今召開考紀會，國民黨新北市黨部表示尊重地方決議，並已報請國民黨中央拍板。對此，李縉穎競選辦公室暫不回應。知情人士表示，地方一直有開鍘風聲，但遲至現在才行動，不確定是否會火速處理、處理到什麼程度。鴻海集團創辦人郭台銘的正牌「郭家軍」李縉穎，以無黨籍參選新北市地10選區三峽土城，但他卻有國民黨身份。圖／報系資料照 分享   facebook","2020選舉,2020選舉新北市立委,郭台銘",聯合新聞網,https://udn.com/news/story/7548/4093491
"蘋概、5G領軍 台股上漲40.58點收10,935",2019/10/7 13:42,股市,上周五美股在失業率創下半世紀新低及蘋果新機銷售強勁下，四大指數強彈1.4～1.8%，台股則在蘋概股、5G概念股領軍下，...,"上周五美股在失業率創下半世紀新低及蘋果新機銷售強勁下，四大指數強彈1.4～1.8%，台股則在蘋概股、5G概念股領軍下，收在10935.06點，上漲40.58點，成交金額為1136億元新台幣。 
低失業率與低通膨，隱含著美股經濟溫和成長，上周五道瓊指數上漲1.4%，S&P 500指數上漲1.4%，NASDAQ上漲1.4%，費城半導體指數上漲1.8%。 
台股方面，因蘋果新機銷售強勁，iPhone11供應鏈群起上攻，尤以可成漲勢最為凌厲，盤中拉出半根漲停、收漲6.4%，臻鼎-KY漲幅居次，上漲3%，其他站在多方的蘋概股還有新納入供應鏈的正崴、PCB廠台郡、iPhone組裝廠和碩、觸控模組廠TPK-KY，漲幅均在1%以上。 
蘋概三王部分，因花旗、里昂、摩根大通等六大外資看好9月份營收，也吸引買盤提前卡位，鴻海上漲0.9%，技術面連五紅，且五日均線翻揚；台積電則上漲0.5%，股價持續往280元靠攏，日KD在高檔區形成黃金交叉；大立光則在法說會前夕，股價呈現觀望，終場收跌0.2%。 
整體而言，大盤漲勢溫和，主要受到連續假期影響，中美將在連續假期首日進行貿易談判，法人預期連假後開市，加權指數將有大幅波動，持股者宜考量連假期間曝險部位風險，短線價差操作建議持續關注近期營收公佈優於預期，以及股價整理後量價增溫等相關個股。台股在蘋概股、5G概念股領軍下，收在10935.06點，上漲40.58點，成交金額為1136億元新台幣。聯合報系資料照 分享   facebook","失業率,台股",聯合新聞網,https://udn.com/news/story/7251/4090849
